npoint-lon,npoint-lat,npoint-dist,npoint-location,npoint-index,nline-OBJECTID,nline-WC_ID,nline-WC_LLID_NR,nline-WC_LN_TYPE,nline-WC_LN_TY_1,nline-WC_CART_FT,nline-WC_CART__1,nline-WC_HYDR_FT,nline-WC_HYDR__1,nline-WC_FLOW_PA,nline-WC_FLOW__1,nline-WC_CONTU_C,nline-WC_CONTU_L,nline-WC_PERIOD_,nline-WC_PERIO_1,nline-WC_GNIS_NM,nline-WC_GNIS_NR,nline-FP_REF_ID,nline-FP_WTRTY_C,nline-FP_WTRTY_N,nline-FP_EXP_CD,nline-FP_WTRTY_E,nline-FP_PERIOD_,nline-FP_PERIO_1,nline-FP_VER_CD,nline-FP_VER_LAB,nline-FP_WTRTY_A,nline-FP_WTRTY_1,nline-FP_WTRTY_2,nline-FTR_MOD_CD,nline-FTR_MOD_LA,nline-FTR_INPUT_,nline-FTR_INPU_1,nline-FTR_INTRP_,nline-FTR_INTR_1,nline-FTR_SRC_CD,nline-FTR_SRC_LA,nline-FTR_SRC_DT,nline-FTR_ORG_CD,nline-FTR_SRCSCA,nline-SL_WTRTY_C,nline-SL_WTRTY_L,nline-SL_WTRTY_E,nline-DNR_OUTPUT,nline-PDF_LOCATI,nline-FP_WTRTY_S,nline-EDIT_NM_CD,nline-EDIT_DT,nline-WC_SUBTYPE,nline-WC_SUBTY_1,nline-SHAPELEN,opoint-,opoint-id,opoint-observed_on_string,opoint-observed_on,opoint-time_observed_at,opoint-time_zone,opoint-user_id,opoint-user_login,opoint-user_name,opoint-created_at,opoint-updated_at,opoint-quality_grade,opoint-license,opoint-url,opoint-image_url,opoint-sound_url,opoint-tag_list,opoint-description,opoint-num_identification_agreements,opoint-num_identification_disagreements,opoint-captive_cultivated,opoint-oauth_application_id,opoint-place_guess,opoint-latitude,opoint-longitude,opoint-positional_accuracy,opoint-private_place_guess,opoint-private_latitude,opoint-private_longitude,opoint-public_positional_accuracy,opoint-geoprivacy,opoint-taxon_geoprivacy,opoint-coordinates_obscured,opoint-positioning_method,opoint-positioning_device,opoint-place_town_name,opoint-place_county_name,opoint-place_state_name,opoint-place_country_name,opoint-place_admin1_name,opoint-place_admin2_name,opoint-species_guess,opoint-scientific_name,opoint-common_name,opoint-iconic_taxon_name,opoint-taxon_id,opoint-field.tree.canopy.symptoms,opoint-field.optional...did.the.tree.have.heat.damage,opoint-field.percent.canopy.affected....,opoint-field.dieback.percent,opoint-field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.,opoint-field.percent.of.trees..of.same.species..within.sight.that.are.unhealthy,opoint-field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.,opoint-field.optional...what..other.factors..were.observed.,opoint-field.optional...tree.size,opoint-field.optional...site.type,opoint-field.optional...site.location.description,opoint-field.optional...site.area.disturbance.level,opoint-field.optional...site.hydrology,opoint-field.optional...access.to.water,opoint-field.optional...slope.position,opoint-field.optional...were.there.any.other.unhealthy.plant.species.on.the.site.,opoint-field.optional...timing.of.symptoms.estimate,opoint-field.optional...estimated.time.spent.to.make.this.observation....of.minutes.,opoint-field.optional...can.we.follow.up.with.you.,opoint-field.notes,opoint-binary.tree.canopy.symptoms,opoint-reclassified.tree.canopy.symptoms
-13618101.78016312,6236659.758561041,17.532017745582465,0.06662288900595917,2,9554,10749,1223630487476,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,Carpenter Creek,1503817,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,4,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,4,Type 4,1992-01-01T08:00:00.000Z,100000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,373.534667244276,861,85054388,2021-06-29 19:39:42,2021-06-29,2021-06-30 02:39:42 UTC,Pacific Time (US & Canada),46945,abe,T. Abe Lloyd,2021-06-30T03:49:42,2021-12-04T01:31:35,research,CC-BY-NC,https://www.inaturalist.org/observations/85054388,https://inaturalist-open-data.s3.amazonaws.com/photos/139879918/medium.jpeg,NA,,Almost dead.,1,0,false,2,"Bellingham, WA 98226, USA",48.77419488,-122.33345074,5,,NA,NA,5,,open,false,,,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),No,30-59% of the canopy is unhealthy,NA,0,NA,Not sure,,Large (too big to wrap arms around trunk),Rural,Roadside,"Low - fairly natural, not much development",Seasonally flooded area,Tree does not typically have access to water in summer,Lower slope,Not sure,Symptoms first observed in 2021,1,Yes,,Unhealthy,Dead Top
-13614536.81749996,6052099.25144378,637.3065103091501,0.016268325875127193,1,113712,123014,1222921476489,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,U,Unknown,U1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,8,Best guess,99,Unknown,1753-01-01T07:52:58.000Z,Sewall,24000,9,Type 9,2003-08-07T07:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,4878.69088742718,869,85693634,Sun Jul 04 2021 13:54:51 GMT-0700 (PDT),2021-07-04,2021-07-04 20:54:51 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-07-04T23:01:30,2023-01-17T23:49:00,casual,CC-BY-NC,https://www.inaturalist.org/observations/85693634,https://inaturalist-open-data.s3.amazonaws.com/photos/141036261/medium.jpg,NA,,,1,0,true,3,"31st Ave NE, Seattle, WA, US",47.672925,-122.2943116667,15,,NA,NA,15,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy
-13614595.755514631,6052922.880394909,281.0272894308288,0.03094887431655082,3,113640,122924,1223022476715,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,U,Unknown,U1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1493.71757661,870,85694678,Sun Jul 04 2021 13:46:21 GMT-0700 (PDT),2021-07-04,2021-07-04 20:46:21 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-07-04T23:10:23,2023-01-17T23:49:27,casual,CC-BY-NC,https://www.inaturalist.org/observations/85694678,https://inaturalist-open-data.s3.amazonaws.com/photos/141038252/medium.jpg,NA,,,1,0,true,3,"27th Ave NE, Seattle, WA, US",47.67402,-122.298425,7,,NA,NA,7,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Branch Dieback or 'Flagging',,1-29% of the canopy is unhealthy,NA,2-3,10,Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,No selection,No selection,No selection,,No Selection,One leader appeared slightly unhealthy. May be related to the heatwave,Unhealthy,Other
-13043766.095330704,5898180.522078111,83.52317004148519,0.8532598646493307,25,740127,808219,1173663468898,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,PER,Perennial,South Fork Palouse River,1508540,,S,Shorelines of the State,S1,2006-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,2004-04-02T08:00:00.000Z,WaDNR,24000,1,Type 1,1992-01-01T08:00:00.000Z,750000,,LEGACY,dcqq490,2006-03-01T08:00:00.000Z,1001,Stream,4723.89537571059,883,86341189,Sat Jul 03 2021 20:16:24 GMT-0700 (PDT),2021-07-03,2021-07-04 03:16:24 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2021-07-09T23:25:57,2021-07-09T23:49:28,casual,CC-BY-NC,https://www.inaturalist.org/observations/86341189,https://inaturalist-open-data.s3.amazonaws.com/photos/142223301/medium.jpg,NA,,,1,0,true,3,"Reaney Park, Pullman, WA, US",46.731155,-117.1742783333,6,,NA,NA,6,,open,false,,,,Whitman,Washington,United States,Washington,Whitman,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,Floodplain or valley bottom,Not sure,No selection,,No Selection,,Healthy,Healthy
-13614725.686516847,6046563.886623525,389.8241761947515,0.15642340714778885,8,113587,123280,1223115476479,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,8,Best guess,99,Unknown,1753-01-01T07:52:58.000Z,Sewall,24000,9,Type 9,2003-08-07T07:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,2167.63574110972,884,86350419,Fri Jul 09 2021 17:40:16 GMT-0700 (PDT),2021-07-09,2021-07-10 00:40:16 UTC,Pacific Time (US & Canada),539791,dniall,,2021-07-10T00:47:18,2021-12-10T21:53:54,research,,https://www.inaturalist.org/observations/86350419,https://static.inaturalist.org/photos/142239165/medium.jpg,NA,,,1,0,false,3,"Boyer Ave E, Seattle, WA, US",47.6340780321,-122.2991664306,58,,NA,NA,58,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,Not Sure,tree is dead,NA,More than 10,70,Not sure,"Inner stem decay (rot, hollow center, etc.)",Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Seasonally flooded area,,Lower slope,No,Symptoms first observed 2018,15,Yes,One of two seasonally wet sites in Washington Park Arboretum with dead or dying cedars.,Unhealthy,Tree is Dead
-13667775.756500976,5954845.04815157,339.87043458033054,1.2678326784245686,39,172113,185409,1228059470689,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,4168.92239778458,886,86443651,Sat Jul 10 2021 11:21:40 GMT-0700 (PDT),2021-07-10,2021-07-10 18:21:40 UTC,Pacific Time (US & Canada),1421299,jmcgee999,,2021-07-10T18:28:42,2022-01-24T18:58:37,research,CC-BY-NC,https://www.inaturalist.org/observations/86443651,https://inaturalist-open-data.s3.amazonaws.com/photos/149799483/medium.jpg,NA,,,1,0,false,3,"Marvin Rd NE, Lacey, WA, US",47.0810347768,-122.7813376986,65,,NA,NA,65,,open,false,,,,Thurston,Washington,United States,Washington,Thurston,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),No selection,60-99% of the canopy is unhealthy,NA,7-10,100,Not sure,No selection,Medium (can wrap arms around trunk),Suburban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,Area is flat (e.g. field),Yes (please identify other species in notes),Not sure,10,No Selection,Nearby Douglas Fir also has dead canopy,Unhealthy,Dead Top
-13644280.921348806,6063085.49979773,1177.4273247727415,0,0,183496,197791,1225722477108,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,911.9883905947371,902,86994138,Sun Jul 11 2021 11:10:37 GMT-0700 (PDT),2021-07-11,2021-07-11 18:10:37 UTC,Pacific Time (US & Canada),4726109,cberg,,2021-07-14T15:46:25,2022-12-17T20:19:48,research,CC-BY-NC,https://www.inaturalist.org/observations/86994138,https://inaturalist-open-data.s3.amazonaws.com/photos/143409012/medium.jpg,NA,,Dead,1,0,false,3,"NE South St, Suquamish, WA, US",47.7296033333,-122.5563883333,65,,NA,NA,65,,open,false,,,,Kitsap,Washington,United States,Washington,Kitsap,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,No selection,tree is dead,NA,0,20,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Unhealthy,Tree is Dead
-13638714.610321106,5991933.261645396,188.85091713936833,0.025526967350234755,1,170834,184678,1225170473074,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,799.9572416355251,905,87621560,Sat Jul 10 2021 10:14:27 GMT-0700 (PDT),2021-07-10,2021-07-10 17:14:27 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2021-07-18T21:21:09,2022-02-17T06:00:43,research,CC-BY-NC,https://www.inaturalist.org/observations/87621560,https://inaturalist-open-data.s3.amazonaws.com/photos/144480995/medium.jpg,NA,,,1,0,false,3,"N Waterfront Dr, Tacoma, WA, US",47.30458,-122.5161533333,4,,NA,NA,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),No,1-29% of the canopy is unhealthy,NA,1,20,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Area is flat (e.g. field),Yes (please identify other species in notes),This is the first time I have seen this tree,25,No Selection,Unhealthy nonnative walnut nearby,Unhealthy,Dead Top
-13609341.855154173,6003061.344849427,33.073776619475524,1.7650577228046043,35,120940,130319,1222505474752,21,Inter stream,412,Stream/river,ST,Streams,1,Primary,CON,Continuous,PER,Perennial,Green River,1520326,,S,Shorelines of the State,S2,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,1,1992-01-01T08:00:00.000Z,ADD,Addition,3,Digitize,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,1,Type 1,1992-01-01T08:00:00.000Z,750000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,2101,Dbl bnk-int,11448.1744496031,906,87625497,Sun Jul 18 2021 12:14:03 GMT-0700 (PDT),2021-07-18,2021-07-18 19:14:03 UTC,Pacific Time (US & Canada),4230019,tracys29,Tracy S.,2021-07-18T21:49:37,2021-12-10T21:55:55,research,CC-BY-NC,https://www.inaturalist.org/observations/87625497,https://inaturalist-open-data.s3.amazonaws.com/photos/144487959/medium.jpg,NA,,,1,0,false,3,"Green River Trail, Kent, WA, US",47.3724466667,-122.2552033333,4,,NA,NA,4,,open,false,,,Kent City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",NA,0,0,"Yes (please elaborate in Notes, add Picture if possible)",Mechanical damage or fire scars,Medium (can wrap arms around trunk),Suburban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Riverbank,No selection,No selection,2,Yes,This tree is on the land side of the Green River Trail adjacent to a large apartment complex,Healthy,Healthy
-13617445.58857297,6045759.578906186,1233.8050049479941,0,0,114162,123319,1223362476418,20,Inter lake,421,Lake/pond,LA,Lakes/ponds,2,Secondary,CON,Continuous,PER,Perennial,,0,,S,Shorelines of the State,S3,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,2003-08-07T07:00:00.000Z,ADD,Addition,6,Heads-up,8,Best guess,99,Unknown,1753-01-01T07:52:58.000Z,Sewall,24000,1,Type 1,2003-08-07T07:00:00.000Z,24000,,,fpgroup,2005-03-01T08:00:00.000Z,2001,Lake-inter,4777.9954710036,908,87733728,Mon Jul 19 2021 09:47:15 GMT-0700 (PDT),2021-07-19,2021-07-19 16:47:15 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-07-19T16:49:47,2021-12-10T21:56:01,research,CC-BY-NC,https://www.inaturalist.org/observations/87733728,https://inaturalist-open-data.s3.amazonaws.com/photos/144679771/medium.jpg,NA,,Urban forest downtown Seattle.   ,1,0,false,3,"Yale Ave N, Seattle, WA, US",47.6204866667,-122.3300866667,19,,NA,NA,19,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,1,5,Not sure,No selection,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy
-13788166.309871214,6017812.016776391,264.3373808762495,1.9090865516943898,105,295490,318755,1238815474709,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,Willaby Creek,1528158,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,3,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,3,Type 3,1992-01-01T08:00:00.000Z,100000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,6270.009820108471,911,87949492,Mon Jul 19 2021 14:48:04 GMT-0700 (PDT),2021-07-19,2021-07-19 21:48:04 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-07-21T03:49:06,2022-01-07T17:24:02,research,CC-BY-NC,https://www.inaturalist.org/observations/87949492,https://inaturalist-open-data.s3.amazonaws.com/photos/145058795/medium.jpg,NA,,Heat damage. ,1,0,false,3,"Olympic National Forest, Amanda Park, WA, US",47.4626366667,-123.85782,15,,NA,NA,15,,open,false,,,,Grays Harbor,Washington,United States,Washington,Grays Harbor,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",NA,4-6,15,Not sure,No selection,No selection,Rural,Forest edge,"Medium (moderately used trails, etc)",Upland or well drained,,No selection,Yes (please identify other species in notes),No selection,,No Selection,Lots of Western Hemlocks with brown needles. The ground and card were being covered by a shower of dead needles from above,Healthy,Healthy
-13591991.26128152,6020343.497163461,80.36681689428612,0.40930758064591244,18,115909,125276,1221054474664,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,100000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,5487.5571771205005,912,88061558,Sun Jul 18 2021 18:45:04 GMT-0700 (PDT),2021-07-18,2021-07-19 01:45:04 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2021-07-21T23:57:04,2021-12-10T21:55:50,research,CC-BY-NC,https://www.inaturalist.org/observations/88061558,https://inaturalist-open-data.s3.amazonaws.com/photos/145252963/medium.jpg,NA,,,1,0,false,3,"183rd Ave SE, Renton, WA, US",47.4774283333,-122.0978695,15,,NA,NA,15,,open,false,,,East Renton Highlands City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,Middle of a slope,No selection,No selection,,No Selection,,Healthy,Healthy
-13603180.898149475,6241337.170852704,90.79634716948428,0.0796201051270304,1,8861,9620,1222021488091,21,Inter stream,412,Stream/river,ST,Streams,1,Primary,CON,Continuous,PER,Perennial,South Fork Nooksack River,1526222,,S,Shorelines of the State,S2,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,1,1992-01-01T08:00:00.000Z,ADD,Addition,3,Digitize,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,1,Type 1,1992-01-01T08:00:00.000Z,750000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,2101,Dbl bnk-int,3025.9453652403504,913,88182512,2021-07-22 14:53:40,2021-07-22,2021-07-22 14:53:40 UTC,UTC,3194356,dominicmoceri,Dominic Moceri,2021-07-22T21:59:38,2023-01-09T20:33:00,research,,https://www.inaturalist.org/observations/88182512,https://static.inaturalist.org/photos/145463098/medium.jpeg,NA,,Healthy amongst other healthy trees,1,0,false,2,"Deming, WA 98244, USA",48.8018609223,-122.198241502,9,,NA,NA,9,,open,false,,,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,No selection,Rural,Forest edge,"Low - fairly natural, not much development",No Selection,,No selection,No selection,No selection,0,No Selection,,Healthy,Healthy
-13601247.592272697,6237822.696177707,132.8901976134849,0.26970641318456456,5,9726,10578,1221818487814,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,4,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,4,Type 4,1992-01-01T08:00:00.000Z,100000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1143.96751398617,915,88343303,2021-07-23 20:04:22,2021-07-23,2021-07-24 03:04:22 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-07-24T03:10:52,2021-07-24T14:20:58,research,,https://www.inaturalist.org/observations/88343303,https://static.inaturalist.org/photos/145749496/medium.jpeg,NA,,Heat stress,1,0,false,2,"Deming, WA 98244, USA",48.7800531774,-122.1823584661,21,,NA,NA,21,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Other (please describe in Notes),Yes (please include photo),1-29% of the canopy is unhealthy,NA,2-3,100,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Low - fairly natural, not much development",No Selection,,No selection,No selection,No selection,,No Selection,,Unhealthy,Other
-13612059.541318243,6220302.546432373,414.1471788901173,0.16148761627277874,1,13895,15062,1224842487524,20,Inter lake,421,Lake/pond,LA,Lakes/ponds,1,Primary,CON,Continuous,PER,Perennial,,0,,S,Shorelines of the State,S3,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,1,1992-01-01T08:00:00.000Z,ADD,Addition,3,Digitize,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,1,Type 1,1992-01-01T08:00:00.000Z,24000,,,fpgroup,2005-03-01T08:00:00.000Z,2001,Lake-inter,2675.69801472511,916,88449289,2021-07-24 14:06:40,2021-07-24,2021-07-24 21:06:40 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-07-24T21:10:40,2021-12-02T19:39:07,research,,https://www.inaturalist.org/observations/88449289,https://static.inaturalist.org/photos/145934287/medium.jpeg,NA,,Healthy surrounded by healthy. Slight heat stress,1,0,false,2,"Acme, WA 98220, USA",48.6809383518,-122.2773599625,5,,NA,NA,5,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy
-13545508.829341847,5966954.522738507,40.64842009000022,0.26536844710480323,9,1288034,145303,1216766471537,21,Inter stream,412,Stream/river,ST,Streams,2,Secondary,CON,Continuous,PER,Perennial,,0,,S,Shorelines of the State,S0,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,1,1992-01-01T08:00:00.000Z,ADD,Addition,3,Digitize,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,1,Type 1,1992-01-01T08:00:00.000Z,100000,,,abyr490,2017-04-21T07:00:00.000Z,2101,Dbl bnk-int,1434.0508713482,920,88744515,Sun Jul 25 2021 12:18:17 GMT-0700 (PDT),2021-07-25,2021-07-25 19:18:17 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2021-07-26T21:45:52,2021-12-10T21:55:49,research,CC-BY-NC,https://www.inaturalist.org/observations/88744515,https://inaturalist-open-data.s3.amazonaws.com/photos/146461719/medium.jpg,NA,,,1,0,false,3,"SE Enumclaw Chinook Pass Rd, Enumclaw, WA, US",47.1524416667,-121.681795,17,,NA,NA,17,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,Large (too big to wrap arms around trunk),Rural,Forest edge,"Low - fairly natural, not much development",Upland or well drained,,Floodplain or valley bottom,No selection,No selection,,No Selection,,Healthy,Healthy
